Sno,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1148,-,-,24,1,68
1149,-,-,3,0,7
1150,-,-,31,16,219
1151,-,-,183,14,1478
1152,-,-,411,15,1477
1153,-,-,190,21,873
1154,-,-,1,0,2
1155,-,-,11,0,44
1156,-,-,129,17,1176
1157,-,-,66,12,339
1158,-,-,11,0,16
1159,-,-,96,22,757
1160,-,-,1,0,1
1161,-,-,19,1,35
1162,-,-,42,2,114
1163,-,-,13,0,26
1164,-,-,25,0,36
1165,-,-,431,47,2081
1166,-,-,7,0,7
1167,-,-,131,77,2066
1168,-,-,127,3,254
1169,-,-,16,1,39
1170,-,-,71,5,368
1171,-,-,0,2,46
1172,-,-,114,17,415
1173,-,-,291,3,408
1174,-,-,14,0,18
1175,-,-,127,76,1540
1176,-,-,572,232,4669
1177,-,-,2,0,2
1178,-,-,0,1,11
1179,-,-,0,0,1
1180,-,-,0,0,0
1181,-,-,24,1,74
1182,-,-,3,0,7
1183,-,-,39,16,245
1184,-,-,205,25,1576
1185,-,-,457,17,1520
1186,-,-,190,23,919
1187,-,-,1,0,2
1188,-,-,18,0,46
1189,-,-,140,20,1294
1190,-,-,73,12,392
1191,-,-,11,0,17
1192,-,-,120,24,813
1193,-,-,1,0,1
1194,-,-,19,1,35
1195,-,-,46,2,126
1196,-,-,14,0,27
1197,-,-,26,0,36
1198,-,-,611,47,2156
1199,-,-,7,0,7
1200,-,-,144,95,2272
1201,-,-,127,3,254
1202,-,-,16,1,39
1203,-,-,81,5,380
1204,-,-,0,3,45
1205,-,-,129,17,425
1206,-,-,323,3,427
1207,-,-,14,0,18
1208,-,-,148,80,1592
1209,-,-,722,251,5221
1210,-,-,2,0,2
1211,-,-,0,1,12
1212,-,-,0,0,1
1213,-,-,30,1,82
1214,-,-,3,0,7
1215,-,-,49,16,251
1216,-,-,230,25,1801
1217,-,-,635,18,1596
1218,-,-,194,23,945
1219,-,-,1,0,2
1220,-,-,19,0,46
1221,-,-,165,21,1412
1222,-,-,73,15,423
1223,-,-,11,0,18
1224,-,-,141,27,895
1225,-,-,1,0,1
1226,-,-,19,1,35
1227,-,-,46,2,148
1228,-,-,14,0,27
1229,-,-,28,0,36
1230,-,-,724,48,2248
1231,-,-,7,0,7
1232,-,-,179,103,2407
1233,-,-,140,3,262
1234,-,-,18,1,40
1235,-,-,92,5,407
1236,-,-,8,3,49
1237,-,-,141,17,443
1238,-,-,324,3,438
1239,-,-,14,0,18
1240,-,-,148,81,1695
1241,-,-,789,269,5652
1242,-,-,2,0,2
1243,-,-,0,1,12
1244,-,-,0,0,1
1245,-,-,32,1,83
1246,-,-,3,0,7
1247,-,-,65,16,277
1248,-,-,230,27,1890
1249,-,-,662,18,1629
1250,-,-,197,24,960
1251,-,-,1,0,2
1252,-,-,23,0,46
1253,-,-,187,21,1509
1254,-,-,79,15,456
1255,-,-,11,0,22
1256,-,-,145,29,955
1257,-,-,1,0,1
1258,-,-,19,1,36
1259,-,-,46,2,176
1260,-,-,14,0,27
1261,-,-,28,0,36
1262,-,-,808,50,2376
1263,-,-,7,0,7
1264,-,-,258,112,2624
1265,-,-,156,3,272
1266,-,-,18,1,40
1267,-,-,92,5,427
1268,-,-,8,3,55
1269,-,-,150,18,463
1270,-,-,324,3,448
1271,-,-,14,0,18
1272,-,-,203,83,1852
1273,-,-,840,283,6430
1274,-,-,2,0,2
1275,-,-,0,1,12
1276,-,-,0,0,1
1277,-,-,33,1,90
1278,-,-,3,0,7
1279,-,-,65,16,277
1280,-,-,230,27,1964
1281,-,-,752,20,1683
1282,-,-,253,26,984
1283,-,-,1,0,2
1284,-,-,24,0,47
1285,-,-,206,24,1604
1286,-,-,103,15,514
1287,-,-,11,0,27
1288,-,-,171,31,1061
1289,-,-,1,0,1
1290,-,-,19,1,36
1291,-,-,46,2,228
1292,-,-,15,0,28
1293,-,-,30,0,36
1294,-,-,857,53,2514
1295,-,-,7,0,7
1296,-,-,265,127,2815
1297,-,-,156,3,272
1298,-,-,18,1,40
1299,-,-,109,5,454
1300,-,-,9,3,59
1301,-,-,153,18,489
1302,-,-,331,4,451
1303,-,-,14,0,20
1304,-,-,210,92,1952
1305,-,-,957,301,6817
1306,-,-,2,0,2
1307,-,-,0,1,12
1308,-,-,0,0,1
1309,-,-,33,1,94
1310,-,-,3,0,7
1311,-,-,67,17,298
1312,-,-,230,27,2034
1313,-,-,866,22,1755
1314,-,-,253,26,984
1315,-,-,1,0,2
1316,-,-,25,0,48
1317,-,-,248,26,1778
1318,-,-,103,18,571
1319,-,-,11,0,33
1320,-,-,231,31,1097
1321,-,-,1,0,1
1322,-,-,19,1,36
1323,-,-,46,2,251
1324,-,-,17,0,30
1325,-,-,32,0,37
1326,-,-,869,54,2625
1327,-,-,7,0,7
1328,-,-,282,133,3071
1329,-,-,176,3,289
1330,-,-,22,1,40
1331,-,-,112,6,494
1332,-,-,13,3,67
1333,-,-,177,18,501
1334,-,-,338,4,458
1335,-,-,14,0,20
1336,-,-,210,99,2096
1337,-,-,1076,323,7628
1338,-,-,2,0,2
1339,-,-,0,1,12
1340,-,-,0,0,1
1341,-,-,34,1,103
1342,-,-,3,0,7
1343,-,-,67,17,298
1344,-,-,493,33,2083
1345,-,-,960,23,1821
1346,-,-,280,26,991
1347,-,-,2,0,2
1348,-,-,26,0,50
1349,-,-,289,29,1843
1350,-,-,105,18,611
1351,-,-,11,0,33
1352,-,-,235,31,1177
1353,-,-,1,0,1
1354,-,-,27,1,36
1355,-,-,56,2,277
1356,-,-,17,0,30
1357,-,-,32,0,37
1358,-,-,877,54,2918
1359,-,-,7,0,7
1360,-,-,313,151,3301
1361,-,-,176,3,289
1362,-,-,22,1,40
1363,-,-,137,6,523
1364,-,-,13,3,82
1365,-,-,188,20,511
1366,-,-,342,4,469
1367,-,-,14,0,20
1368,-,-,302,106,2168
1369,-,-,1188,342,8068
1370,-,-,2,0,2
1371,-,-,0,1,12
1372,-,-,0,0,1
1373,-,-,35,1,108
1374,-,-,3,0,8
1375,-,-,71,18,313
1376,-,-,518,41,2185
1377,-,-,1020,24,1885
1378,-,-,280,26,1002
1379,-,-,2,0,2
1380,-,-,33,0,51
1381,-,-,335,31,1955
